Time,Event
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:49,Student looking away - Suspicious head movement
2025-03-09 13:54:49,Student looking away - Eye movement detected
2025-03-09 13:54:50,Student looking away - Suspicious head movement
2025-03-09 13:54:50,Student looking away - Eye movement detected
2025-03-09 13:54:50,Student looking away - Suspicious head movement
2025-03-09 13:54:50,Student looking away - Eye movement detected
2025-03-09 13:54:50,Student looking away - Suspicious head movement
2025-03-09 13:54:50,Student looking away - Eye movement detected
2025-03-09 13:54:56,Student looking away - Suspicious head movement
2025-03-09 13:54:56,Student looking away - Eye movement detected
2025-03-09 13:54:56,Student looking away - Suspicious head movement
2025-03-09 13:54:56,Student looking away - Eye movement detected
2025-03-09 13:55:00,Student looking away - Suspicious head movement
2025-03-09 13:55:00,Student looking away - Eye movement detected
2025-03-09 13:55:01,Student looking away - Suspicious head movement
2025-03-09 13:55:01,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:02,Student looking away - Suspicious head movement
2025-03-09 13:55:02,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:03,Student looking away - Suspicious head movement
2025-03-09 13:55:03,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:04,Student looking away - Suspicious head movement
2025-03-09 13:55:04,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:05,Student looking away - Suspicious head movement
2025-03-09 13:55:05,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:06,Student looking away - Suspicious head movement
2025-03-09 13:55:06,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:07,Student looking away - Suspicious head movement
2025-03-09 13:55:07,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:08,Student looking away - Suspicious head movement
2025-03-09 13:55:08,Student looking away - Eye movement detected
2025-03-09 13:55:09,Student looking away - Suspicious head movement
2025-03-09 13:55:09,Student looking away - Eye movement detected
2025-03-09 13:55:09,Student looking away - Suspicious head movement
2025-03-09 13:55:09,Student looking away - Eye movement detected
2025-03-09 13:55:09,Student looking away - Suspicious head movement
2025-03-09 13:55:09,Student looking away - Eye movement detected
2025-03-09 13:55:09,Student looking away - Suspicious head movement
2025-03-09 13:55:09,Student looking away - Eye movement detected
2025-03-09 13:55:09,Student looking away - Suspicious head movement
2025-03-09 13:55:09,Student looking away - Eye movement detected
2025-03-09 13:55:14,Student looking away - Suspicious head movement
2025-03-09 13:55:14,Student looking away - Eye movement detected
2025-03-09 13:55:14,Student looking away - Suspicious head movement
2025-03-09 13:55:14,Student looking away - Eye movement detected
2025-03-09 13:55:15,Student looking away - Suspicious head movement
2025-03-09 13:55:15,Student looking away - Eye movement detected
2025-03-09 13:55:16,Student looking away - Suspicious head movement
2025-03-09 13:55:16,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Suspicious head movement
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Suspicious head movement
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Suspicious head movement
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:17,Student looking away - Suspicious head movement
2025-03-09 13:55:17,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:18,Student looking away - Suspicious head movement
2025-03-09 13:55:18,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:19,Student looking away - Suspicious head movement
2025-03-09 13:55:19,Student looking away - Eye movement detected
2025-03-09 13:55:20,Student looking away - Suspicious head movement
2025-03-09 13:55:20,Student looking away - Eye movement detected
2025-03-09 13:55:20,Student looking away - Suspicious head movement
2025-03-09 13:55:20,Student looking away - Eye movement detected
2025-03-09 13:55:20,Student looking away - Suspicious head movement
2025-03-09 13:55:20,Student looking away - Eye movement detected
2025-03-09 13:55:20,Student looking away - Suspicious head movement
2025-03-09 13:55:20,Student looking away - Eye movement detected
2025-03-09 13:55:25,Student looking away - Eye movement detected
2025-03-09 13:55:25,Student looking away - Suspicious head movement
2025-03-09 13:55:25,Student looking away - Eye movement detected
2025-03-09 13:55:25,Student looking away - Suspicious head movement
2025-03-09 13:55:25,Student looking away - Eye movement detected
2025-03-09 13:55:25,Student looking away - Suspicious head movement
2025-03-09 13:55:25,Student looking away - Eye movement detected
2025-03-09 13:55:25,Student looking away - Suspicious head movement
2025-03-09 13:55:25,Student looking away - Eye movement detected
2025-03-09 13:55:26,Student looking away - Suspicious head movement
2025-03-09 13:55:26,Student looking away - Eye movement detected
2025-03-09 13:55:26,Student looking away - Suspicious head movement
2025-03-09 13:55:26,Student looking away - Eye movement detected
2025-03-09 13:55:28,Student looking away - Suspicious head movement
2025-03-09 13:55:28,Student looking away - Eye movement detected
2025-03-09 13:55:29,Student looking away - Suspicious head movement
2025-03-09 13:55:35,Student looking away - Suspicious head movement
2025-03-09 13:55:35,Student looking away - Eye movement detected
2025-03-09 13:55:35,Student looking away - Suspicious head movement
2025-03-09 13:55:35,Student looking away - Eye movement detected
2025-03-09 13:55:35,Student looking away - Suspicious head movement
2025-03-09 13:55:35,Student looking away - Eye movement detected
2025-03-09 13:55:35,Student looking away - Suspicious head movement
2025-03-09 13:55:35,Student looking away - Eye movement detected
2025-03-09 13:55:36,Student looking away - Suspicious head movement
2025-03-09 13:55:36,Student looking away - Eye movement detected
2025-03-09 13:55:36,Student looking away - Suspicious head movement
2025-03-09 13:55:36,Student looking away - Eye movement detected
2025-03-09 13:55:36,Student looking away - Suspicious head movement
2025-03-09 13:55:36,Student looking away - Eye movement detected
2025-03-09 13:55:38,Student looking away - Suspicious head movement
2025-03-09 13:55:38,Student looking away - Eye movement detected
